customer_id,signup_date,country,region,segment
C4028,2022-05-30,Japan,APAC,Consumer
C4029,2022-04-20,Germany,Europe,Consumer
C4030,2022-01-10,Singapore,APAC,Consumer
C4031,2022-12-09,United States,North America,Consumer
C4032,2023-04-10,United Kingdom,Europe,Consumer
C4033,2023-06-19,Mexico,North America,Small Business
C4034,2023-10-24,Chile,LATAM,Consumer
C4035,2023-04-21,Australia,APAC,Consumer
C4036,2023-07-07,Japan,APAC,Consumer
C4037,2022-06-03,United States,North America,Small Business
C4038,2022-09-06,Canada,North America,Consumer
C4039,2022-08-10,Japan,APAC,Enterprise
C4040,2022-02-17,Germany,Europe,Enterprise
C4041,2023-12-09,Brazil,LATAM,Consumer
C4042,2022-06-26,Singapore,APAC,Consumer
C4043,2022-11-24,France,Europe,Small Business
C4044,2022-09-18,Singapore,APAC,Consumer
C4045,2022-02-02,Argentina,LATAM,Small Business
C4046,2023-10-22,France,Europe,Consumer
C4047,2022-06-10,Japan,APAC,Consumer
C4048,2022-03-15,Brazil,LATAM,Consumer
C4049,2022-09-07,United Kingdom,Europe,Consumer
C4050,2022-04-15,Brazil,LATAM,Enterprise
C4051,2023-12-31,United States,North America,Consumer
C4052,2022-05-18,Japan,APAC,Enterprise
C4053,2022-08-09,Singapore,APAC,Consumer
C4054,2022-07-17,Japan,APAC,Small Business
C4055,2022-01-20,Spain,Europe,Enterprise
C4056,2022-01-10,Japan,APAC,Consumer
C4057,2023-01-10,Canada,North America,Consumer
C4058,2022-06-19,Mexico,North America,Small Business
C4059,2022-03-03,United Kingdom,Europe,Small Business
C4060,2022-08-01,Japan,APAC,Consumer
C4061,2022-07-20,France,Europe,Consumer
C4062,2022-11-06,United Kingdom,Europe,Small Business
C4063,2023-12-26,Brazil,LATAM,Consumer
C4064,2022-08-13,Germany,Europe,Consumer
C4065,2023-05-30,France,Europe,Consumer
C4066,2023-07-15,Germany,Europe,Consumer
C4067,2022-02-06,Canada,North America,Small Business
C4068,2023-01-01,Australia,APAC,Consumer
C4069,2022-11-24,France,Europe,Enterprise
C4070,2023-01-06,United States,North America,Consumer
C4071,2022-05-06,Argentina,LATAM,Consumer
C4072,2022-12-06,India,APAC,Consumer
C4073,2022-03-31,Australia,APAC,Consumer
C4074,2023-11-22,Brazil,LATAM,Small Business
C4075,2023-03-05,Brazil,LATAM,Consumer
C4076,2022-01-26,Germany,Europe,Small Business
C4077,2023-01-05,Japan,APAC,Consumer
C4078,2023-11-08,Japan,APAC,Consumer
C4079,2023-06-27,United Kingdom,Europe,Consumer
C4080,2022-07-19,Mexico,North America,Small Business
C4081,2023-10-14,United States,North America,Consumer
C4082,2022-05-16,Japan,APAC,Consumer
C4083,2022-06-30,Singapore,APAC,Consumer
C4084,2022-04-24,Singapore,APAC,Consumer
C4085,2023-11-05,United Kingdom,Europe,Consumer
C4086,2023-06-08,Mexico,North America,Consumer
C4087,2023-01-14,France,Europe,Enterprise
C4088,2023-05-03,Italy,Europe,Consumer
C4089,2022-07-08,Brazil,LATAM,Consumer
C4090,2022-02-21,Brazil,LATAM,Consumer
C4091,2023-09-10,Brazil,LATAM,Small Business
C4092,2023-12-05,India,APAC,Consumer
C4093,2022-01-26,Argentina,LATAM,Consumer
C4094,2022-02-07,France,Europe,Small Business
C4095,2023-02-13,United States,North America,Consumer
C4096,2022-02-01,United States,North America,Consumer
C4097,2023-06-11,Germany,Europe,Consumer
C4098,2023-11-22,United Kingdom,Europe,Consumer
C4099,2022-07-24,Canada,North America,Small Business
C4100,2022-08-03,Argentina,LATAM,Small Business
C4101,2023-09-23,Mexico,North America,Small Business
C4102,2022-09-18,Argentina,LATAM,Small Business
C4103,2022-06-25,Singapore,APAC,Small Business
C4104,2022-03-03,Japan,APAC,Consumer
C4105,2023-09-06,Australia,APAC,Consumer
C4106,2023-11-07,Germany,Europe,Consumer
C4107,2022-02-27,Japan,APAC,Enterprise
C4108,2023-08-10,Mexico,North America,Enterprise
C4109,2022-04-27,Argentina,LATAM,Small Business
C4110,2022-04-12,United Kingdom,Europe,Consumer
C4111,2022-10-06,United Kingdom,Europe,Consumer
C4112,2022-11-15,Australia,APAC,Small Business
C4113,2023-09-16,Japan,APAC,Consumer
C4114,2023-05-26,France,Europe,Consumer
C4115,2022-04-16,Japan,APAC,Consumer
C4116,2023-03-03,Canada,North America,Consumer
C4117,2023-10-02,Japan,APAC,Consumer
C4118,2023-04-29,United Kingdom,Europe,Enterprise
C4119,2022-06-17,United Kingdom,Europe,Small Business
C4120,2022-04-05,Canada,North America,Consumer
C4121,2022-11-27,Germany,Europe,Consumer
C4122,2022-12-11,Germany,Europe,Enterprise
C4123,2022-09-15,France,Europe,Consumer
C4124,2022-03-21,Mexico,North America,Consumer
C4125,2022-03-28,Mexico,North America,Consumer
C4126,2023-01-22,Italy,Europe,Consumer
C4127,2023-11-21,United States,North America,Consumer
C4128,2023-03-13,Australia,APAC,Small Business
C4129,2022-11-16,Argentina,LATAM,Consumer
C4130,2023-11-11,France,Europe,Consumer
C4131,2023-05-19,Brazil,LATAM,Consumer
C4132,2023-06-09,United States,North America,Enterprise
C4133,2023-02-24,United States,North America,Consumer
C4134,2023-07-11,Australia,APAC,Consumer
C4135,2023-01-02,Singapore,APAC,Consumer
C4136,2023-03-31,India,APAC,Enterprise
C4137,2023-03-27,United States,North America,Small Business
C4138,2023-07-04,Singapore,APAC,Consumer
C4139,2023-10-18,Germany,Europe,Consumer
C4140,2022-08-03,United Kingdom,Europe,Consumer
C4141,2023-05-26,Canada,North America,Small Business
C4142,2022-01-24,Chile,LATAM,Small Business
C4143,2023-01-24,United States,North America,Enterprise
C4144,2023-10-19,India,APAC,Consumer
C4145,2023-04-16,Japan,APAC,Consumer
C4146,2022-07-15,Australia,APAC,Consumer
C4147,2023-03-19,Australia,APAC,Small Business
C4148,2022-09-19,India,APAC,Consumer
C4149,2022-11-13,Canada,North America,Consumer
C4150,2022-06-16,United States,North America,Small Business
C4151,2023-04-02,Japan,APAC,Consumer
C4152,2022-05-25,Germany,Europe,Small Business
C4153,2022-11-20,United States,North America,Consumer
C4154,2023-11-17,Mexico,North America,Consumer
C4155,2023-07-08,Germany,Europe,Consumer
C4156,2022-10-30,United States,North America,Consumer
C4157,2023-12-09,United States,North America,Small Business
C4158,2022-01-11,Brazil,LATAM,Consumer
C4159,2023-12-02,United Kingdom,Europe,Consumer
C4160,2022-09-15,Chile,LATAM,Consumer
C4161,2023-08-23,Argentina,LATAM,Small Business
C4162,2023-11-23,Canada,North America,Enterprise
C4163,2023-03-16,Australia,APAC,Small Business
C4164,2023-03-22,Japan,APAC,Consumer
C4165,2023-07-02,Australia,APAC,Consumer
C4166,2022-06-25,United States,North America,Consumer
C4167,2022-05-10,Mexico,North America,Consumer
C4168,2022-09-08,United States,North America,Consumer
C4169,2022-12-16,Japan,APAC,Consumer
C4170,2023-06-27,Chile,LATAM,Consumer
C4171,2022-07-07,Japan,APAC,Small Business
C4172,2023-02-17,Australia,APAC,Consumer
C4173,2022-01-03,Chile,LATAM,Small Business
C4174,2022-01-23,Australia,APAC,Enterprise
C4175,2023-12-07,United States,North America,Consumer
C4176,2023-09-13,Brazil,LATAM,Consumer
C4177,2023-09-23,Germany,Europe,Small Business
C4178,2022-08-28,United States,North America,Consumer
C4179,2023-01-10,Spain,Europe,Consumer
C4180,2023-05-08,Argentina,LATAM,Consumer
C4181,2022-07-05,United Kingdom,Europe,Small Business
C4182,2023-06-28,Spain,Europe,Small Business
C4183,2023-05-21,Canada,North America,Small Business
C4184,2022-10-25,United States,North America,Consumer
C4185,2022-11-14,United States,North America,Consumer
C4186,2022-08-13,Australia,APAC,Small Business
C4187,2023-08-10,Brazil,LATAM,Small Business
C4188,2023-12-22,Canada,North America,Consumer
C4189,2023-12-31,United Kingdom,Europe,Enterprise
C4190,2023-07-18,Mexico,North America,Small Business
C4191,2022-09-12,United States,North America,Consumer
C4192,2023-07-25,Italy,Europe,Consumer
C4193,2022-06-28,Australia,APAC,Consumer
C4194,2023-10-17,Japan,APAC,Small Business
C4195,2022-07-15,Germany,Europe,Consumer
C4196,2022-10-22,Italy,Europe,Consumer
C4197,2022-03-10,United States,North America,Consumer
C4198,2022-03-01,Canada,North America,Small Business
C4199,2022-10-15,Argentina,LATAM,Small Business
C4200,2023-02-06,Singapore,APAC,Small Business
C4201,2022-01-13,Brazil,LATAM,Consumer
C4202,2023-09-10,Brazil,LATAM,Consumer
C4203,2022-03-25,Japan,APAC,Consumer
C4204,2023-12-30,Brazil,LATAM,Consumer
C4205,2022-07-18,Germany,Europe,Consumer
C4206,2022-10-04,United States,North America,Enterprise
C4207,2022-04-27,United States,North America,Consumer
C4208,2023-08-25,United States,North America,Consumer
C4209,2023-06-19,United States,North America,Consumer
C4210,2022-02-27,Germany,Europe,Small Business
C4211,2022-03-19,Australia,APAC,Consumer
C4212,2023-03-21,Singapore,APAC,Consumer
C4213,2023-09-25,Japan,APAC,Consumer
C4214,2022-03-22,Canada,North America,Consumer
C4215,2022-06-11,Singapore,APAC,Consumer
C4216,2023-02-03,Germany,Europe,Consumer
C4217,2022-03-21,United States,North America,Small Business
C4218,2022-08-11,United Kingdom,Europe,Consumer
C4219,2022-01-08,Germany,Europe,Consumer
C4220,2022-12-31,United Kingdom,Europe,Consumer
C4221,2023-06-07,India,APAC,Consumer
C4222,2022-10-28,Singapore,APAC,Consumer
C4223,2022-07-07,Australia,APAC,Consumer
C4224,2022-11-06,United States,North America,Enterprise
C4225,2023-01-07,India,APAC,Enterprise
C4226,2022-05-01,Australia,APAC,Small Business
C4227,2022-03-23,Mexico,North America,Consumer
C4228,2022-05-13,Japan,APAC,Small Business
C4229,2023-12-21,France,Europe,Small Business
C4230,2023-06-12,France,Europe,Consumer
C4231,2022-04-02,United States,North America,Consumer
C4232,2022-08-08,Spain,Europe,Small Business
C4233,2022-10-28,United States,North America,Enterprise
C4234,2022-05-13,Canada,North America,Consumer
C4235,2023-09-14,United States,North America,Consumer
C4236,2023-11-18,Argentina,LATAM,Consumer
C4237,2022-06-28,United Kingdom,Europe,Consumer
C4238,2022-01-13,Germany,Europe,Small Business
C4239,2022-07-14,United Kingdom,Europe,Consumer
C4240,2023-03-02,Brazil,LATAM,Enterprise
C4241,2023-08-14,Italy,Europe,Small Business
C4242,2022-09-05,Brazil,LATAM,Consumer
C4243,2022-07-19,United Kingdom,Europe,Small Business
C4244,2022-07-01,United States,North America,Small Business
C4245,2022-01-03,Italy,Europe,Consumer
C4246,2022-01-11,Germany,Europe,Consumer
C4247,2022-11-09,India,APAC,Small Business
C4248,2023-03-27,Brazil,LATAM,Consumer
C4249,2022-01-10,France,Europe,Consumer
C4250,2022-05-27,Argentina,LATAM,Consumer
C4251,2023-10-27,Italy,Europe,Consumer
C4252,2023-12-24,United Kingdom,Europe,Consumer
C4253,2023-04-14,Spain,Europe,Consumer
C4254,2023-01-16,United States,North America,Consumer
C4255,2023-03-02,India,APAC,Consumer
C4256,2022-09-28,United States,North America,Small Business
C4257,2022-05-28,United Kingdom,Europe,Consumer
C4258,2022-10-02,Italy,Europe,Enterprise
C4259,2023-05-26,United States,North America,Enterprise
C4260,2023-04-29,United States,North America,Consumer
C4261,2023-05-10,Australia,APAC,Consumer
C4262,2023-03-21,United States,North America,Consumer
C4263,2022-02-14,France,Europe,Small Business
C4264,2023-04-03,Germany,Europe,Consumer
C4265,2023-10-06,Mexico,North America,Consumer
C4266,2023-04-19,Mexico,North America,Consumer
C4267,2023-02-27,Singapore,APAC,Consumer
C4268,2022-06-13,Argentina,LATAM,Small Business
C4269,2023-08-02,Canada,North America,Small Business
C4270,2022-11-26,Argentina,LATAM,Consumer
C4271,2022-07-11,Japan,APAC,Consumer
C4272,2022-12-24,Japan,APAC,Consumer
C4273,2022-03-31,Australia,APAC,Consumer
C4274,2023-11-08,Australia,APAC,Consumer
C4275,2023-05-28,India,APAC,Consumer
C4276,2022-08-27,France,Europe,Small Business
C4277,2023-08-03,Spain,Europe,Consumer
C4278,2022-02-09,United Kingdom,Europe,Small Business
C4279,2022-10-09,United States,North America,Consumer
C4280,2023-04-21,Japan,APAC,Consumer
C4281,2022-01-18,United States,North America,Consumer
C4282,2023-06-02,United Kingdom,Europe,Consumer
C4283,2023-08-21,United States,North America,Consumer
C4284,2023-03-10,Mexico,North America,Enterprise
C4285,2022-05-31,Japan,APAC,Small Business
C4286,2023-07-01,Japan,APAC,Small Business
C4287,2022-09-05,France,Europe,Consumer
C4288,2023-06-22,United States,North America,Consumer
C4289,2023-04-04,France,Europe,Consumer
C4290,2022-03-10,Germany,Europe,Enterprise
C4291,2022-03-14,Australia,APAC,Small Business
C4292,2022-01-12,Italy,Europe,Consumer
C4293,2022-02-22,Spain,Europe,Enterprise
C4294,2022-08-07,France,Europe,Consumer
C4295,2022-01-19,Argentina,LATAM,Consumer
C4296,2023-11-17,Singapore,APAC,Consumer
C4297,2023-11-01,Spain,Europe,Consumer
C4298,2022-05-07,France,Europe,Enterprise
C4299,2022-08-16,United States,North America,Small Business
C4300,2023-06-26,Argentina,LATAM,Consumer
C4301,2023-04-28,United Kingdom,Europe,Consumer
C4302,2023-03-01,United Kingdom,Europe,Consumer
C4303,2023-12-24,Chile,LATAM,Consumer
C4304,2023-04-05,Australia,APAC,Consumer
C4305,2023-05-04,United States,North America,Consumer
C4306,2023-01-02,United States,North America,Consumer
C4307,2023-01-19,United States,North America,Consumer
C4308,2022-08-01,Japan,APAC,Consumer
C4309,2023-01-16,United States,North America,Enterprise
C4310,2023-11-02,Argentina,LATAM,Consumer
C4311,2022-10-03,Argentina,LATAM,Consumer
C4312,2022-04-08,Italy,Europe,Consumer
C4313,2023-03-14,Japan,APAC,Small Business
C4314,2023-07-28,United Kingdom,Europe,Consumer
C4315,2023-12-01,United States,North America,Consumer
C4316,2023-01-31,Australia,APAC,Small Business
C4317,2023-07-30,United States,North America,Small Business
C4318,2022-07-02,United States,North America,Consumer
C4319,2022-11-06,United Kingdom,Europe,Consumer
C4320,2022-11-02,United States,North America,Enterprise
C4321,2022-08-31,France,Europe,Consumer
C4322,2023-06-07,Australia,APAC,Consumer
C4323,2023-10-07,India,APAC,Consumer
C4324,2022-08-27,Japan,APAC,Consumer
C4325,2022-04-10,India,APAC,Consumer
C4326,2023-08-26,Germany,Europe,Consumer
C4327,2023-09-13,India,APAC,Consumer
C4328,2023-11-14,Spain,Europe,Consumer
C4329,2022-07-06,Mexico,North America,Consumer
C4330,2023-06-09,Argentina,LATAM,Small Business
C4331,2023-06-07,United Kingdom,Europe,Consumer
C4332,2023-07-31,United States,North America,Consumer
C4333,2023-08-12,United Kingdom,Europe,Consumer
C4334,2023-11-27,Germany,Europe,Consumer
C4335,2022-12-15,Germany,Europe,Consumer
C4336,2022-02-25,Spain,Europe,Consumer
C4337,2022-05-21,Brazil,LATAM,Small Business
C4338,2023-10-10,United Kingdom,Europe,Consumer
C4339,2023-09-09,Spain,Europe,Small Business
C4340,2022-01-09,Germany,Europe,Small Business
C4341,2022-09-26,India,APAC,Consumer
C4342,2022-06-28,Canada,North America,Consumer
C4343,2022-08-23,United States,North America,Small Business
C4344,2023-04-12,Spain,Europe,Consumer
C4345,2023-01-08,Japan,APAC,Enterprise
C4346,2022-12-18,India,APAC,Small Business
C4347,2022-11-14,Japan,APAC,Consumer
C4348,2023-04-14,Singapore,APAC,Small Business
C4349,2023-05-14,Germany,Europe,Consumer
C4350,2022-02-01,United States,North America,Consumer
C4351,2022-04-11,United States,North America,Consumer
C4352,2022-09-07,United States,North America,Consumer
C4353,2022-11-15,Germany,Europe,Small Business
C4354,2023-12-29,Spain,Europe,Small Business
C4355,2023-10-13,Germany,Europe,Consumer
C4356,2023-04-19,Italy,Europe,Consumer
C4357,2022-01-27,France,Europe,Consumer
C4358,2022-03-15,Australia,APAC,Consumer
C4359,2022-11-30,Japan,APAC,Consumer
C4360,2023-03-05,United Kingdom,Europe,Consumer
C4361,2023-04-28,Germany,Europe,Small Business
C4362,2022-04-14,Japan,APAC,Consumer
C4363,2023-10-11,Japan,APAC,Consumer
C4364,2022-12-27,United Kingdom,Europe,Consumer
C4365,2023-03-10,Germany,Europe,Consumer
C4366,2022-01-29,Australia,APAC,Consumer
C4367,2023-08-25,Japan,APAC,Consumer
C4368,2023-02-01,United States,North America,Consumer
C4369,2022-06-12,France,Europe,Enterprise
C4370,2022-08-21,Brazil,LATAM,Consumer
C4371,2022-09-15,United States,North America,Consumer
C4372,2022-01-20,India,APAC,Small Business
C4373,2023-11-19,Canada,North America,Consumer
C4374,2023-08-10,Spain,Europe,Enterprise
C4375,2023-10-09,France,Europe,Consumer
C4376,2022-09-16,United States,North America,Consumer
C4377,2023-02-12,Brazil,LATAM,Consumer
C4378,2022-12-01,France,Europe,Consumer
C4379,2022-12-14,Argentina,LATAM,Small Business
C4380,2023-03-06,United Kingdom,Europe,Consumer
C4381,2022-11-26,Brazil,LATAM,Small Business
C4382,2023-07-19,Brazil,LATAM,Small Business
C4383,2022-02-12,Italy,Europe,Small Business
C4384,2022-05-21,Mexico,North America,Small Business
C4385,2023-10-14,Australia,APAC,Consumer
C4386,2023-10-07,Italy,Europe,Consumer
C4387,2023-08-21,Argentina,LATAM,Small Business
C4388,2022-09-27,France,Europe,Consumer
C4389,2022-11-30,United Kingdom,Europe,Consumer
C4390,2022-01-19,United States,North America,Consumer
C4391,2022-07-23,Australia,APAC,Consumer
C4392,2023-06-15,Argentina,LATAM,Small Business
C4393,2022-09-08,United States,North America,Consumer
C4394,2022-12-17,Australia,APAC,Consumer
C4395,2022-03-31,Brazil,LATAM,Enterprise
C4396,2022-12-29,United States,North America,Consumer
C4397,2023-06-11,United States,North America,Small Business
C4398,2023-02-22,Australia,APAC,Consumer
C4399,2023-02-11,Japan,APAC,Consumer
C4400,2023-10-30,United States,North America,Consumer
C4401,2022-06-20,India,APAC,Consumer
C4402,2022-08-07,Spain,Europe,Consumer
C4403,2023-03-31,Brazil,LATAM,Consumer
C4404,2022-12-17,Brazil,LATAM,Consumer
C4405,2023-12-16,India,APAC,Consumer
C4406,2022-02-13,Spain,Europe,Consumer
C4407,2022-03-31,United Kingdom,Europe,Consumer
C4408,2022-09-07,Spain,Europe,Small Business
C4409,2022-12-01,United States,North America,Enterprise
C4410,2023-10-13,Japan,APAC,Small Business
C4411,2022-12-27,United States,North America,Consumer
C4412,2022-11-16,Spain,Europe,Consumer
C4413,2022-05-02,United States,North America,Consumer
C4414,2022-11-14,United Kingdom,Europe,Enterprise
C4415,2023-01-24,Mexico,North America,Enterprise
C4416,2023-03-03,Japan,APAC,Consumer
C4417,2023-03-19,Singapore,APAC,Consumer
C4418,2022-11-10,United States,North America,Small Business
C4419,2022-04-25,India,APAC,Consumer
C4420,2022-04-22,Brazil,LATAM,Consumer
C4421,2022-04-23,Germany,Europe,Consumer
C4422,2023-03-28,Japan,APAC,Small Business
C4423,2023-09-18,Germany,Europe,Consumer
C4424,2023-10-07,Canada,North America,Consumer
C4425,2022-08-16,Spain,Europe,Consumer
C4426,2022-02-28,United States,North America,Consumer
C4427,2023-04-06,Brazil,LATAM,Enterprise
C4428,2022-01-29,Brazil,LATAM,Small Business
C4429,2023-04-03,India,APAC,Consumer
C4430,2022-10-07,Italy,Europe,Consumer
C4431,2023-09-05,Italy,Europe,Small Business
C4432,2023-04-02,Chile,LATAM,Small Business
C4433,2023-06-25,United Kingdom,Europe,Consumer
C4434,2022-10-24,United States,North America,Consumer
C4435,2023-09-06,Italy,Europe,Consumer
C4436,2023-01-19,Germany,Europe,Small Business
C4437,2023-04-02,United Kingdom,Europe,Consumer
C4438,2022-09-21,United States,North America,Consumer
C4439,2022-11-25,Japan,APAC,Enterprise
C4440,2023-09-06,United Kingdom,Europe,Consumer
C4441,2022-10-15,Mexico,North America,Enterprise
C4442,2022-01-16,United States,North America,Consumer
C4443,2022-10-04,Germany,Europe,Consumer
C4444,2022-10-14,Brazil,LATAM,Enterprise
C4445,2022-11-02,Germany,Europe,Enterprise
C4446,2022-02-21,Australia,APAC,Enterprise
C4447,2022-04-05,Singapore,APAC,Small Business
C4448,2022-08-25,Germany,Europe,Consumer
C4449,2022-11-06,India,APAC,Consumer
C4450,2022-01-22,Australia,APAC,Consumer
C4451,2022-10-12,Italy,Europe,Enterprise
C4452,2022-08-22,United States,North America,Consumer
C4453,2022-01-26,United States,North America,Small Business
C4454,2022-07-02,Chile,LATAM,Enterprise
C4455,2022-07-20,Singapore,APAC,Enterprise
C4456,2022-04-15,Argentina,LATAM,Enterprise
C4457,2023-07-03,Brazil,LATAM,Consumer
