order_id,order_date,customer_id,channel,status
O116665,2023-12-12,C3142,Marketplace,Completed
O116666,2023-06-24,C2582,Mobile App,Completed
O116667,2024-07-25,C2911,Mobile App,Cancelled
O116668,2024-04-07,C1836,Mobile App,Completed
O116669,2024-07-29,C1761,Mobile App,Completed
O116670,2023-06-01,C4654,Mobile App,Completed
O116671,2023-04-24,C2400,Marketplace,Returned
O116672,2024-02-28,C3853,Web,Completed
O116673,2024-12-10,C3220,Mobile App,Completed
O116674,2023-10-25,C2544,Web,Completed
O116675,2024-01-10,C1420,Marketplace,Completed
O116676,2023-11-16,C3589,Mobile App,Completed
O116677,2023-11-19,C1250,Web,Completed
O116678,2023-01-29,C2337,Web,Completed
O116679,2023-05-23,C4969,Web,Completed
O116680,2024-06-14,C1703,Web,Completed
O116681,2024-06-30,C1998,Web,Completed
O116682,2023-12-27,C5186,Web,Completed
O116683,2024-07-07,C2516,Mobile App,Completed
O116684,2024-03-25,C3433,Web,Completed
O116685,2023-11-04,C1501,Web,Completed
O116686,2024-08-18,C3321,Marketplace,Completed
O116687,2023-08-15,C1922,Marketplace,Completed
O116688,2024-04-26,C3009,Marketplace,Completed
O116689,2023-05-17,C5182,Web,Completed
O116690,2023-12-29,C3690,Web,Completed
O116691,2023-01-31,C5620,Web,Completed
O116692,2024-01-31,C5824,Web,Completed
O116693,2023-09-11,C3060,Mobile App,Completed
O116694,2023-12-12,C2351,Mobile App,Completed
O116695,2024-05-25,C2063,Web,Completed
O116696,2023-11-22,C4087,Mobile App,Completed
O116697,2024-09-09,C4475,Web,Completed
O116698,2023-12-18,C4882,Marketplace,Completed
O116699,2024-12-25,C2019,Web,Completed
O116700,2024-12-30,C4316,Web,Completed
O116701,2023-11-09,C4405,Marketplace,Completed
O116702,2024-07-12,C3465,Marketplace,Completed
O116703,2023-11-27,C4428,Web,Completed
O116704,2024-07-13,C3454,Web,Completed
O116705,2024-05-09,C4999,Web,Completed
O116706,2023-06-22,C2524,Web,Completed
O116707,2024-10-19,C2271,Web,Completed
O116708,2024-09-25,C4074,Web,Completed
O116709,2023-09-18,C2603,Marketplace,Returned
O116710,2024-09-10,C3528,Marketplace,Returned
O116711,2024-02-26,C2259,Web,Completed
O116712,2023-03-14,C2218,Mobile App,Completed
O116713,2023-07-17,C4196,Mobile App,Completed
O116714,2024-11-26,C2403,Web,Completed
O116715,2023-06-16,C5880,Marketplace,Completed
O116716,2024-11-14,C5075,Web,Completed
O116717,2024-10-08,C3099,Web,Returned
O116718,2024-10-07,C2213,Web,Completed
O116719,2024-02-19,C2683,Web,Completed
O116720,2024-08-22,C3234,Mobile App,Completed
O116721,2024-04-08,C3900,Retail Store,Completed
O116722,2023-01-18,C2791,Web,Completed
O116723,2023-03-13,C2767,Web,Completed
O116724,2023-09-10,C3479,Web,Completed
O116725,2023-12-31,C1559,Mobile App,Completed
O116726,2024-04-11,C1187,Web,Returned
O116727,2024-09-20,C3475,Web,Completed
O116728,2023-07-11,C4583,Marketplace,Completed
O116729,2024-11-10,C3930,Mobile App,Completed
O116730,2024-12-09,C1381,Marketplace,Completed
O116731,2024-04-08,C3162,Mobile App,Completed
O116732,2024-09-22,C3721,Web,Completed
O116733,2024-01-18,C4823,Mobile App,Completed
O116734,2024-07-04,C4365,Mobile App,Completed
O116735,2024-03-11,C4388,Web,Completed
O116736,2024-06-30,C1026,Web,Completed
O116737,2024-08-15,C3297,Marketplace,Completed
O116738,2024-04-01,C5625,Retail Store,Completed
O116739,2023-10-14,C5746,Mobile App,Completed
O116740,2023-09-03,C4857,Mobile App,Completed
O116741,2023-09-23,C3934,Marketplace,Completed
O116742,2024-08-09,C5105,Marketplace,Completed
O116743,2023-09-25,C2800,Web,Completed
O116744,2023-10-30,C3254,Mobile App,Returned
O116745,2024-03-19,C2875,Mobile App,Completed
O116746,2023-10-28,C1501,Web,Completed
O116747,2023-10-17,C1109,Marketplace,Completed
O116748,2023-12-31,C2655,Mobile App,Completed
O116749,2023-11-30,C4357,Web,Completed
O116750,2023-04-27,C4581,Web,Completed
O116751,2024-12-08,C4725,Mobile App,Completed
O116752,2024-11-20,C3806,Marketplace,Completed
O116753,2023-11-02,C2115,Marketplace,Returned
O116754,2023-04-06,C5234,Retail Store,Completed
O116755,2024-03-22,C4841,Web,Completed
O116756,2023-12-18,C2003,Marketplace,Completed
O116757,2024-11-13,C4387,Marketplace,Completed
O116758,2023-02-21,C2163,Marketplace,Completed
O116759,2023-06-30,C1272,Web,Completed
O116760,2024-06-22,C1277,Mobile App,Completed
O116761,2023-02-15,C2328,Mobile App,Completed
O116762,2023-01-31,C2106,Web,Completed
O116763,2024-04-19,C5999,Mobile App,Completed
O116764,2024-08-17,C5761,Mobile App,Completed
O116765,2024-05-17,C1039,Mobile App,Completed
O116766,2023-08-17,C5942,Marketplace,Completed
O116767,2024-09-23,C5601,Marketplace,Completed
O116768,2024-04-05,C5771,Marketplace,Completed
O116769,2023-03-05,C5086,Marketplace,Completed
O116770,2023-03-02,C1596,Mobile App,Completed
O116771,2024-10-17,C4637,Retail Store,Completed
O116772,2023-12-07,C4783,Web,Completed
O116773,2024-07-15,C3782,Retail Store,Completed
O116774,2023-01-20,C1509,Web,Completed
O116775,2023-09-13,C2269,Web,Completed
O116776,2024-02-01,C3585,Marketplace,Returned
O116777,2024-06-10,C1817,Marketplace,Completed
O116778,2024-01-15,C5859,Web,Completed
O116779,2023-10-29,C1285,Web,Completed
O116780,2023-12-27,C3678,Web,Completed
O116781,2024-12-17,C3807,Web,Completed
O116782,2024-12-18,C3328,Web,Completed
O116783,2023-07-27,C5402,Web,Completed
O116784,2023-01-28,C1579,Web,Returned
O116785,2023-12-26,C1762,Web,Completed
O116786,2024-03-06,C1325,Marketplace,Completed
O116787,2024-07-02,C2199,Marketplace,Completed
O116788,2024-01-19,C1173,Web,Completed
O116789,2024-03-04,C1744,Marketplace,Completed
O116790,2023-11-05,C4080,Web,Completed
O116791,2023-02-22,C4114,Web,Returned
O116792,2023-12-27,C4705,Mobile App,Completed
O116793,2023-10-06,C4812,Marketplace,Completed
O116794,2023-06-29,C4824,Marketplace,Completed
O116795,2024-10-10,C5204,Marketplace,Completed
O116796,2024-09-02,C4790,Web,Completed
O116797,2023-11-30,C2183,Marketplace,Completed
O116798,2023-06-04,C5959,Web,Completed
O116799,2024-10-18,C4503,Web,Completed
O116800,2024-04-16,C1578,Mobile App,Completed
O116801,2024-11-05,C3251,Web,Completed
O116802,2023-01-11,C5549,Retail Store,Completed
O116803,2024-12-03,C5947,Mobile App,Completed
O116804,2023-04-04,C5835,Web,Cancelled
O116805,2023-11-24,C4514,Retail Store,Completed
O116806,2023-05-06,C3892,Web,Completed
O116807,2023-07-06,C1513,Web,Completed
O116808,2024-08-17,C3927,Web,Completed
O116809,2023-07-21,C2521,Marketplace,Completed
O116810,2024-10-15,C2359,Marketplace,Completed
O116811,2024-01-29,C4386,Marketplace,Completed
O116812,2023-09-01,C2175,Web,Completed
O116813,2024-05-01,C4491,Mobile App,Completed
O116814,2024-09-22,C3161,Mobile App,Completed
O116815,2023-05-23,C2960,Retail Store,Completed
O116816,2024-05-15,C2429,Mobile App,Completed
O116817,2023-04-13,C2487,Web,Completed
O116818,2023-12-24,C4951,Web,Completed
O116819,2024-09-13,C2278,Web,Completed
O116820,2024-06-05,C4214,Web,Completed
O116821,2024-03-31,C2616,Web,Completed
O116822,2023-03-14,C4412,Mobile App,Completed
O116823,2024-06-15,C1436,Web,Completed
O116824,2023-04-15,C5604,Web,Completed
O116825,2024-04-06,C2823,Web,Completed
O116826,2023-10-08,C1869,Mobile App,Completed
O116827,2024-01-07,C1814,Web,Completed
O116828,2024-08-17,C4730,Mobile App,Completed
O116829,2023-11-01,C2101,Mobile App,Completed
O116830,2024-01-10,C2378,Web,Completed
O116831,2023-01-22,C2153,Marketplace,Completed
O116832,2023-07-25,C2515,Retail Store,Completed
O116833,2024-12-15,C1861,Marketplace,Completed
O116834,2023-08-21,C3919,Marketplace,Completed
O116835,2024-08-16,C3513,Web,Returned
O116836,2023-03-29,C1436,Web,Completed
O116837,2023-01-10,C4314,Web,Completed
O116838,2024-03-16,C5602,Web,Completed
O116839,2023-03-08,C5350,Mobile App,Completed
O116840,2024-03-13,C2664,Marketplace,Completed
O116841,2023-06-20,C3618,Marketplace,Completed
O116842,2024-01-21,C3204,Web,Completed
O116843,2024-11-10,C1263,Web,Completed
O116844,2023-11-14,C3767,Marketplace,Completed
O116845,2024-04-07,C2644,Marketplace,Completed
O116846,2023-08-10,C5310,Marketplace,Completed
O116847,2023-06-09,C3651,Web,Completed
O116848,2023-12-16,C2817,Web,Completed
O116849,2023-07-01,C4584,Marketplace,Completed
O116850,2024-12-19,C1897,Mobile App,Completed
O116851,2023-09-17,C2138,Marketplace,Completed
O116852,2024-03-30,C3985,Marketplace,Completed
O116853,2024-05-15,C4779,Retail Store,Completed
O116854,2024-09-23,C5043,Mobile App,Completed
O116855,2023-01-20,C4674,Marketplace,Completed
O116856,2023-10-03,C4441,Web,Completed
O116857,2024-10-24,C4743,Marketplace,Completed
O116858,2023-12-31,C4990,Mobile App,Completed
O116859,2024-09-26,C4326,Mobile App,Completed
O116860,2024-01-30,C3552,Web,Completed
O116861,2023-01-01,C2161,Marketplace,Completed
O116862,2023-06-27,C4762,Marketplace,Completed
O116863,2024-07-25,C3931,Mobile App,Completed
O116864,2023-06-25,C1956,Mobile App,Completed
O116865,2023-03-11,C2381,Web,Completed
O116866,2024-11-23,C5895,Mobile App,Completed
O116867,2024-06-23,C5581,Web,Returned
O116868,2024-11-29,C1365,Web,Completed
O116869,2023-05-14,C1260,Web,Completed
O116870,2023-09-25,C5316,Marketplace,Completed
O116871,2023-05-26,C4384,Mobile App,Completed
O116872,2024-10-03,C3564,Mobile App,Returned
O116873,2023-09-11,C5355,Mobile App,Completed
O116874,2023-01-19,C3384,Web,Completed
O116875,2023-04-20,C2674,Web,Completed
O116876,2024-12-02,C1901,Retail Store,Completed
O116877,2024-08-23,C2267,Web,Completed
O116878,2024-04-18,C2425,Mobile App,Completed
O116879,2023-03-14,C1558,Web,Completed
O116880,2023-02-16,C3118,Mobile App,Completed
O116881,2024-05-22,C3590,Marketplace,Completed
O116882,2024-12-05,C4636,Mobile App,Completed
O116883,2024-02-29,C1944,Marketplace,Completed
O116884,2024-12-06,C5953,Marketplace,Completed
O116885,2024-05-07,C3945,Marketplace,Completed
O116886,2024-01-07,C1952,Marketplace,Completed
O116887,2024-10-05,C3862,Mobile App,Completed
O116888,2024-04-17,C3518,Retail Store,Completed
O116889,2023-11-17,C1648,Web,Returned
O116890,2023-06-28,C3547,Mobile App,Completed
O116891,2023-04-23,C4458,Web,Completed
O116892,2024-01-07,C1152,Web,Completed
O116893,2023-12-11,C5586,Web,Completed
O116894,2023-04-29,C5768,Mobile App,Completed
O116895,2024-05-19,C5655,Mobile App,Completed
O116896,2023-01-22,C5847,Web,Completed
O116897,2023-09-03,C1744,Web,Completed
O116898,2023-05-19,C1899,Mobile App,Completed
O116899,2023-06-01,C5116,Web,Completed
O116900,2023-03-23,C1580,Web,Completed
O116901,2023-04-02,C4738,Web,Completed
O116902,2024-11-16,C1513,Mobile App,Completed
O116903,2023-12-22,C5806,Web,Completed
O116904,2023-10-25,C3754,Web,Completed
O116905,2024-07-21,C2231,Web,Completed
O116906,2023-11-03,C2035,Web,Completed
O116907,2024-12-11,C3881,Web,Completed
O116908,2024-12-08,C1874,Web,Returned
O116909,2024-06-11,C3679,Web,Completed
O116910,2024-03-25,C4787,Mobile App,Completed
O116911,2024-04-22,C5142,Marketplace,Completed
O116912,2024-12-14,C5887,Mobile App,Completed
O116913,2024-05-26,C1378,Marketplace,Completed
O116914,2023-08-07,C5265,Marketplace,Completed
O116915,2024-07-25,C3612,Mobile App,Completed
O116916,2023-12-23,C5105,Web,Completed
O116917,2023-10-31,C3251,Web,Completed
O116918,2024-11-13,C3457,Web,Completed
O116919,2023-04-24,C5920,Web,Completed
O116920,2023-01-28,C3304,Web,Completed
O116921,2024-11-05,C5105,Mobile App,Completed
O116922,2024-09-22,C5135,Marketplace,Completed
O116923,2024-11-03,C5777,Mobile App,Completed
O116924,2023-09-07,C1772,Web,Returned
O116925,2023-03-09,C4476,Web,Completed
O116926,2024-01-21,C4455,Web,Completed
O116927,2023-08-01,C2194,Web,Completed
O116928,2024-11-16,C3609,Marketplace,Completed
O116929,2023-11-15,C4316,Marketplace,Completed
O116930,2023-06-02,C2654,Web,Completed
O116931,2024-02-20,C5173,Mobile App,Completed
O116932,2023-02-26,C4120,Mobile App,Completed
O116933,2023-11-12,C2475,Mobile App,Completed
O116934,2024-04-05,C4860,Mobile App,Returned
O116935,2024-05-11,C3916,Web,Completed
O116936,2023-02-12,C5819,Web,Completed
O116937,2023-01-29,C1508,Retail Store,Completed
O116938,2023-01-20,C4020,Mobile App,Completed
O116939,2024-01-13,C1732,Web,Completed
O116940,2024-03-14,C5155,Mobile App,Completed
O116941,2024-11-26,C2991,Web,Completed
O116942,2023-01-15,C2775,Mobile App,Completed
O116943,2023-09-11,C3594,Web,Completed
O116944,2024-07-04,C1917,Marketplace,Completed
O116945,2024-07-13,C3142,Web,Completed
O116946,2024-11-16,C3852,Marketplace,Completed
O116947,2024-01-12,C1185,Web,Completed
O116948,2024-08-22,C4237,Web,Completed
O116949,2023-05-08,C5032,Mobile App,Completed
O116950,2023-02-06,C4853,Mobile App,Completed
O116951,2023-05-30,C2481,Web,Completed
O116952,2023-03-23,C4558,Web,Completed
O116953,2023-12-28,C5567,Retail Store,Completed
O116954,2023-11-21,C2508,Web,Returned
O116955,2024-04-11,C2187,Mobile App,Completed
O116956,2023-09-20,C5858,Marketplace,Completed
O116957,2023-01-03,C4322,Web,Completed
O116958,2024-06-04,C1452,Mobile App,Completed
O116959,2023-02-28,C3285,Marketplace,Completed
O116960,2024-02-26,C5571,Mobile App,Completed
O116961,2024-05-27,C1102,Web,Completed
O116962,2024-12-04,C5285,Marketplace,Completed
O116963,2024-11-20,C4046,Marketplace,Completed
O116964,2023-12-03,C4010,Web,Returned
O116965,2024-04-15,C1158,Web,Completed
O116966,2023-04-27,C4717,Mobile App,Completed
O116967,2023-08-22,C1269,Retail Store,Completed
O116968,2023-05-20,C2755,Retail Store,Completed
O116969,2023-11-11,C4307,Marketplace,Completed
O116970,2023-03-05,C5747,Web,Completed
O116971,2024-10-11,C3486,Mobile App,Completed
O116972,2023-06-07,C4386,Mobile App,Completed
O116973,2024-02-27,C5411,Web,Completed
O116974,2024-11-14,C5385,Mobile App,Completed
O116975,2023-10-02,C3265,Web,Returned
O116976,2023-02-18,C5274,Marketplace,Completed
O116977,2024-08-16,C5935,Mobile App,Completed
O116978,2024-07-28,C3020,Web,Completed
O116979,2024-04-20,C1103,Web,Completed
O116980,2024-10-20,C1756,Mobile App,Completed
O116981,2024-07-20,C5609,Marketplace,Completed
O116982,2023-02-14,C4573,Mobile App,Completed
O116983,2024-09-09,C2097,Marketplace,Completed
O116984,2024-05-22,C4501,Web,Completed
O116985,2024-04-21,C1947,Web,Completed
O116986,2023-03-27,C5398,Marketplace,Completed
O116987,2024-04-04,C3428,Web,Completed
O116988,2024-11-19,C5273,Web,Completed
O116989,2023-04-10,C4260,Web,Completed
O116990,2023-11-05,C2060,Mobile App,Completed
O116991,2023-12-11,C4122,Web,Completed
O116992,2023-02-15,C4340,Web,Completed
O116993,2024-11-26,C2767,Web,Completed
O116994,2023-08-30,C3722,Web,Completed
O116995,2023-11-16,C4074,Marketplace,Completed
O116996,2024-04-04,C1332,Retail Store,Completed
O116997,2024-09-18,C3255,Mobile App,Completed
O116998,2024-08-03,C4671,Web,Completed
O116999,2024-07-18,C2041,Marketplace,Completed
O117000,2023-03-19,C1785,Web,Completed
O117001,2023-03-06,C1184,Web,Completed
O117002,2024-03-31,C4475,Marketplace,Completed
O117003,2023-08-20,C4266,Web,Completed
O117004,2023-05-05,C1133,Web,Completed
O117005,2024-08-02,C3998,Web,Completed
O117006,2024-12-30,C2938,Web,Returned
O117007,2023-01-23,C3518,Mobile App,Completed
O117008,2023-06-01,C4210,Retail Store,Completed
O117009,2024-07-26,C3259,Mobile App,Completed
O117010,2023-12-20,C2952,Marketplace,Completed
O117011,2023-06-20,C3520,Mobile App,Completed
O117012,2023-04-27,C5695,Web,Completed
O117013,2023-11-25,C1564,Marketplace,Completed
O117014,2024-11-24,C2767,Marketplace,Completed
O117015,2024-10-09,C4407,Web,Completed
O117016,2023-12-27,C3384,Mobile App,Completed
O117017,2024-06-18,C5301,Web,Completed
O117018,2023-05-31,C2396,Web,Completed
O117019,2023-03-06,C1572,Web,Completed
O117020,2024-01-17,C2044,Mobile App,Completed
O117021,2024-02-21,C4851,Web,Completed
O117022,2023-12-02,C4076,Mobile App,Completed
O117023,2024-12-25,C3093,Mobile App,Completed
O117024,2024-07-22,C2102,Mobile App,Completed
O117025,2023-03-23,C4941,Mobile App,Completed
O117026,2023-12-12,C2660,Web,Completed
O117027,2024-04-08,C3521,Retail Store,Completed
O117028,2023-08-23,C5044,Mobile App,Completed
O117029,2023-03-07,C2107,Marketplace,Completed
O117030,2023-07-04,C2947,Marketplace,Completed
O117031,2023-11-26,C3054,Web,Completed
O117032,2023-05-08,C1446,Retail Store,Completed
O117033,2024-12-10,C1610,Mobile App,Completed
O117034,2023-11-11,C2198,Web,Completed
O117035,2023-12-03,C1086,Mobile App,Completed
O117036,2024-02-20,C3134,Web,Completed
O117037,2024-11-15,C1152,Marketplace,Completed
O117038,2023-11-30,C4087,Marketplace,Completed
O117039,2024-07-12,C5800,Web,Returned
O117040,2023-10-07,C3640,Mobile App,Completed
O117041,2023-06-20,C5949,Web,Completed
O117042,2024-12-08,C3631,Web,Completed
O117043,2024-11-21,C1197,Mobile App,Completed
O117044,2024-11-20,C3043,Web,Completed
O117045,2023-03-27,C1949,Mobile App,Completed
O117046,2023-04-17,C3429,Web,Completed
O117047,2023-03-24,C3437,Mobile App,Completed
O117048,2023-04-02,C4647,Web,Returned
O117049,2023-12-21,C4224,Web,Completed
O117050,2023-05-06,C1850,Mobile App,Completed
O117051,2024-12-11,C1861,Web,Completed
O117052,2023-12-12,C1794,Mobile App,Completed
O117053,2023-04-14,C2063,Marketplace,Completed
O117054,2023-06-04,C5883,Marketplace,Completed
O117055,2024-12-09,C3570,Mobile App,Completed
O117056,2023-09-14,C2154,Mobile App,Completed
O117057,2023-03-01,C1247,Marketplace,Cancelled
O117058,2024-05-07,C3521,Marketplace,Completed
O117059,2024-02-19,C3667,Mobile App,Completed
O117060,2023-12-28,C4118,Web,Completed
O117061,2024-10-22,C5415,Mobile App,Completed
O117062,2023-12-12,C2966,Web,Completed
O117063,2024-11-13,C5934,Retail Store,Completed
O117064,2024-10-21,C3430,Mobile App,Completed
O117065,2023-12-19,C3704,Mobile App,Completed
O117066,2023-04-14,C5759,Web,Completed
O117067,2023-11-13,C2851,Web,Completed
O117068,2023-02-10,C1214,Web,Completed
O117069,2024-01-30,C4844,Mobile App,Completed
O117070,2023-12-11,C4080,Web,Completed
O117071,2023-11-21,C5509,Mobile App,Completed
O117072,2024-08-26,C5540,Web,Returned
O117073,2024-11-20,C3415,Web,Completed
O117074,2023-03-31,C4520,Marketplace,Completed
O117075,2024-10-20,C5226,Web,Completed
O117076,2023-11-03,C4822,Web,Completed
O117077,2023-04-17,C3134,Mobile App,Completed
O117078,2024-03-24,C3107,Web,Completed
O117079,2023-11-28,C3250,Mobile App,Completed
O117080,2024-11-08,C4601,Web,Completed
O117081,2024-08-27,C3888,Retail Store,Completed
O117082,2024-07-09,C1655,Mobile App,Completed
O117083,2023-11-25,C3161,Web,Completed
O117084,2024-11-23,C2673,Marketplace,Completed
O117085,2023-11-15,C2256,Marketplace,Completed
O117086,2023-09-11,C5523,Web,Completed
O117087,2023-07-05,C5371,Marketplace,Completed
O117088,2023-06-16,C4097,Web,Completed
O117089,2024-07-10,C5771,Retail Store,Completed
O117090,2024-09-01,C1991,Web,Completed
O117091,2024-12-25,C3723,Web,Completed
O117092,2024-09-04,C4451,Mobile App,Completed
O117093,2024-02-08,C4944,Web,Completed
O117094,2023-11-01,C2953,Web,Completed
O117095,2023-01-24,C2136,Marketplace,Completed
O117096,2024-04-29,C3053,Web,Completed
O117097,2023-04-22,C4468,Web,Completed
O117098,2024-01-04,C5749,Web,Completed
O117099,2024-02-29,C2541,Web,Completed
O117100,2023-09-15,C2736,Web,Completed
O117101,2024-07-01,C1860,Web,Completed
O117102,2023-04-18,C2827,Web,Completed
O117103,2023-11-08,C3436,Web,Completed
O117104,2024-04-12,C3803,Mobile App,Completed
O117105,2024-08-12,C1153,Web,Cancelled
O117106,2023-06-18,C1812,Marketplace,Completed
O117107,2023-01-25,C2457,Web,Completed
O117108,2023-06-21,C3457,Mobile App,Completed
O117109,2024-07-24,C2120,Marketplace,Completed
O117110,2023-07-29,C1559,Mobile App,Completed
O117111,2023-08-05,C3482,Web,Completed
O117112,2024-01-14,C5863,Web,Completed
O117113,2024-06-28,C3480,Marketplace,Completed
O117114,2023-03-17,C5539,Marketplace,Completed
O117115,2024-11-30,C4405,Mobile App,Completed
O117116,2023-06-22,C4953,Web,Completed
O117117,2023-03-28,C1607,Mobile App,Completed
O117118,2023-03-21,C4913,Marketplace,Completed
O117119,2023-08-16,C3205,Web,Completed
