shipment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,warehouse_city,region,carrier,product_line,processing_days,transit_days,total_days,shipping_cost,status
S213911,O513911,2024-08-22,2024-08-24 06:57:36.000000000,2024-08-27 21:12:02.090146720,WH-SIN,Singapore,APAC,USPS,Home,2.29,3.59,5.88,19.28,On-time
S206429,O506429,2024-08-22,2024-08-25 00:00:00.000000000,2024-08-28 12:56:17.571242702,WH-SAO,Sao Paulo,LATAM,USPS,Apparel,3.0,3.54,6.54,19.17,On-time
S209428,O509428,2024-08-22,2024-08-23 11:02:24.000000000,,WH-LAX,Los Angeles,North America,USPS,Apparel,1.46,3.06,4.52,11.61,Failed
S211363,O511363,2024-08-22,2024-08-25 08:17:07.887127810,2024-08-28 08:48:11.548811772,WH-NYC,New York,North America,DHL,Home,3.35,3.02,6.37,12.21,On-time
S206512,O506512,2024-08-22,2024-08-25 00:43:12.000000000,2024-08-28 21:39:16.326733530,WH-SAO,Sao Paulo,LATAM,FedEx,Sports,3.03,3.87,6.9,17.24,On-time
S202188,O502188,2024-08-22,2024-08-24 00:00:00.000000000,2024-08-27 22:15:15.255814654,WH-SIN,Singapore,APAC,USPS,Beauty,2.0,3.93,5.93,19.86,On-time
S219937,O519937,2024-08-22,2024-08-24 00:00:00.000000000,2024-08-26 04:16:05.554056532,WH-AMS,Amsterdam,Europe,UPS,Beauty,2.0,2.18,4.18,9.01,On-time
S204105,O504105,2024-08-22,2024-08-24 12:57:36.000000000,2024-08-27 15:32:41.839568044,WH-AMS,Amsterdam,Europe,Local,Apparel,2.54,3.11,5.65,8.11,On-time
S201698,O501698,2024-08-22,2024-08-24 00:00:00.000000000,2024-08-26 19:34:54.399231704,WH-AMS,Amsterdam,Europe,USPS,Electronics,2.0,2.82,4.82,12.6,On-time
S217837,O517837,2024-08-22,2024-08-23 02:38:24.000000000,2024-08-25 10:28:00.722808661,WH-LAX,Los Angeles,North America,DHL,Apparel,1.11,2.33,3.44,13.04,On-time
S205222,O505222,2024-08-22,2024-08-24 00:00:00.000000000,2024-08-28 05:01:39.657125138,WH-SIN,Singapore,APAC,DHL,Beauty,2.0,4.21,6.21,16.8,On-time
S202766,O502766,2024-08-22,2024-08-23 00:00:00.000000000,2024-08-26 04:02:33.212012760,WH-NYC,New York,North America,UPS,Home,1.0,3.17,4.17,11.63,On-time
S214952,O514952,2024-08-23,2024-08-26 00:00:00.000000000,2024-08-29 19:01:21.024958457,WH-SAO,Sao Paulo,LATAM,FedEx,Sports,3.0,3.79,6.79,19.28,On-time
S214934,O514934,2024-08-23,2024-08-25 05:31:12.000000000,2024-08-26 09:19:08.472769020,WH-AMS,Amsterdam,Europe,UPS,Apparel,2.23,1.16,3.39,10.04,On-time
S217395,O517395,2024-08-23,2024-08-25 02:24:00.000000000,2024-08-28 15:34:02.224314396,WH-LON,London,Europe,USPS,Sports,2.1,3.55,5.65,9.21,On-time
S217441,O517441,2024-08-23,2024-08-24 09:21:36.000000000,,WH-LAX,Los Angeles,North America,USPS,Home,1.39,2.45,3.84,13.58,Failed
S203647,O503647,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-28 15:15:09.977450921,WH-LON,London,Europe,USPS,Home,2.0,3.64,5.64,13.71,On-time
S228018,O528018,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-27 14:42:13.578174763,WH-LAX,Los Angeles,North America,Local,Sports,1.0,3.61,4.61,8.64,On-time
S204875,O504875,2024-08-23,2024-08-25 04:48:00.000000000,2024-08-28 21:10:14.424052471,WH-SIN,Singapore,APAC,FedEx,Electronics,2.2,3.68,5.88,17.32,On-time
S215339,O515339,2024-08-23,2024-08-24 02:24:00.000000000,2024-08-26 19:29:30.038042431,WH-NYC,New York,North America,USPS,Sports,1.1,2.71,3.81,11.89,On-time
S214195,O514195,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-27 18:45:27.840376995,WH-SIN,Singapore,APAC,DHL,Apparel,2.0,2.78,4.78,19.4,On-time
S211418,O511418,2024-08-23,2024-08-25 05:31:12.000000000,2024-08-28 19:56:48.303368698,WH-AMS,Amsterdam,Europe,DHL,Beauty,2.23,3.6,5.83,10.94,On-time
S213005,O513005,2024-08-23,2024-08-24 12:14:24.000000000,2024-08-28 03:33:57.388323340,WH-LAX,Los Angeles,North America,UPS,Apparel,1.51,3.64,5.15,11.71,On-time
S205430,O505430,2024-08-23,2024-08-24 11:45:36.000000000,2024-08-27 23:52:06.738653956,WH-NYC,New York,North America,Local,Beauty,1.49,3.5,4.99,9.56,On-time
S224006,O524006,2024-08-23,2024-08-25 15:55:19.958197630,2024-08-27 17:00:43.677141474,WH-NYC,New York,North America,UPS,Electronics,2.66,2.05,4.71,11.54,On-time
S204488,O504488,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 05:07:10.604124724,WH-LAX,Los Angeles,North America,USPS,Electronics,1.0,2.21,3.21,10.2,On-time
S221652,O521652,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 05:52:41.590529339,WH-LAX,Los Angeles,North America,DHL,Apparel,1.0,2.24,3.24,10.12,On-time
S229879,O529879,2024-08-23,2024-08-26 06:43:12.000000000,2024-08-30 12:41:30.755617183,WH-SAO,Sao Paulo,LATAM,Local,Apparel,3.28,4.25,7.53,12.89,Late
S227040,O527040,2024-08-23,2024-08-25 04:04:48.000000000,2024-08-27 15:29:49.965092465,WH-AMS,Amsterdam,Europe,Local,Electronics,2.17,2.48,4.65,8.11,On-time
S202825,O502825,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-27 08:33:06.484958392,WH-LON,London,Europe,DHL,Home,2.0,2.36,4.36,12.12,On-time
S210442,O510442,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-25 18:57:04.892894438,WH-LAX,Los Angeles,North America,DHL,Electronics,1.0,1.79,2.79,11.55,On-time
S210919,O510919,2024-08-23,2024-08-25 06:28:48.000000000,2024-08-29 00:44:27.277560271,WH-SIN,Singapore,APAC,DHL,Home,2.27,3.76,6.03,17.73,On-time
S211056,O511056,2024-08-23,2024-08-25 03:50:24.000000000,2024-08-30 11:59:31.532302455,WH-SIN,Singapore,APAC,USPS,Apparel,2.16,5.34,7.5,17.42,Late
S214221,O514221,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 15:12:59.213837908,WH-LAX,Los Angeles,North America,UPS,Home,1.0,2.63,3.63,12.0,On-time
S225071,O525071,2024-08-23,2024-08-25 12:57:36.000000000,2024-08-28 03:55:16.710164901,WH-AMS,Amsterdam,Europe,DHL,Beauty,2.54,2.62,5.16,10.95,On-time
S201521,O501521,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-25 20:11:11.820582156,WH-NYC,New York,North America,DHL,Home,1.0,1.84,2.84,10.67,On-time
S229856,O529856,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-27 00:13:17.186603468,WH-NYC,New York,North America,USPS,Sports,1.0,3.01,4.01,11.18,On-time
S206991,O506991,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-29 12:56:58.489799009,WH-SIN,Singapore,APAC,UPS,Electronics,2.0,4.54,6.54,16.47,On-time
S228059,O528059,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 10:16:18.900564971,WH-NYC,New York,North America,FedEx,Electronics,1.0,2.43,3.43,13.55,On-time
S226794,O526794,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-27 14:36:17.969143815,WH-LON,London,Europe,DHL,Apparel,2.0,2.61,4.61,10.15,On-time
S210951,O510951,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-30 09:26:25.523924795,WH-SIN,Singapore,APAC,Local,Electronics,2.0,5.39,7.39,13.42,Late
S218572,O518572,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-27 13:49:35.605816812,WH-AMS,Amsterdam,Europe,Local,Beauty,2.0,2.58,4.58,9.0,On-time
S210007,O510007,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 19:39:30.892771733,WH-NYC,New York,North America,USPS,Sports,1.0,2.82,3.82,11.41,On-time
S224592,O524592,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-27 13:06:26.266799099,WH-NYC,New York,North America,FedEx,Beauty,1.0,3.55,4.55,14.36,On-time
S218715,O518715,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-28 04:40:56.501568425,WH-LON,London,Europe,DHL,Sports,2.0,3.2,5.2,10.36,On-time
S213451,O513451,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-30 06:13:31.535228674,WH-SIN,Singapore,APAC,Local,Electronics,2.0,5.26,7.26,13.78,Late
S222940,O522940,2024-08-23,2024-08-26 00:00:00.000000000,,WH-SAO,Sao Paulo,LATAM,FedEx,Beauty,3.0,4.81,7.81,18.33,Failed
S228700,O528700,2024-08-23,2024-08-26 00:00:00.000000000,2024-08-30 05:12:25.950646584,WH-SAO,Sao Paulo,LATAM,UPS,Sports,3.0,4.22,7.22,17.98,Late
S213476,O513476,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-27 10:11:23.725231088,WH-AMS,Amsterdam,Europe,USPS,Sports,2.0,2.42,4.42,12.6,On-time
S218477,O518477,2024-08-23,2024-08-24 13:55:12.000000000,2024-08-26 21:03:46.155649069,WH-LAX,Los Angeles,North America,FedEx,Home,1.58,2.3,3.88,9.52,On-time
S228595,O528595,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 09:21:06.865674433,WH-NYC,New York,North America,FedEx,Sports,1.0,2.39,3.39,12.2,On-time
S206883,O506883,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-27 01:55:04.692729503,WH-NYC,New York,North America,FedEx,Sports,1.0,3.08,4.08,11.44,On-time
S217726,O517726,2024-08-23,2024-08-25 10:04:48.000000000,2024-08-26 20:11:13.370861417,WH-AMS,Amsterdam,Europe,UPS,Sports,2.42,1.42,3.84,10.81,On-time
S223543,O523543,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-29 04:01:08.078687987,WH-SIN,Singapore,APAC,FedEx,Sports,2.0,4.17,6.17,17.65,On-time
S210563,O510563,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-25 22:58:14.719481771,WH-NYC,New York,North America,FedEx,Beauty,1.0,1.96,2.96,12.84,On-time
S206721,O506721,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-28 00:35:02.197371727,WH-LAX,Los Angeles,North America,USPS,Beauty,1.0,4.02,5.02,10.87,On-time
S206843,O506843,2024-08-23,2024-08-25 00:00:00.000000000,,WH-AMS,Amsterdam,Europe,USPS,Beauty,2.0,3.43,5.43,10.78,Failed
S216411,O516411,2024-08-23,2024-08-24 19:26:24.000000000,2024-08-26 19:48:59.288880407,WH-NYC,New York,North America,UPS,Sports,1.81,2.02,3.83,12.39,On-time
S200578,O500578,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 09:53:45.095870244,WH-NYC,New York,North America,DHL,Apparel,1.0,2.41,3.41,11.92,On-time
S202851,O502851,2024-08-23,2024-08-24 00:00:00.000000000,2024-08-26 21:54:40.432544755,WH-LAX,Los Angeles,North America,FedEx,Sports,1.0,2.91,3.91,12.08,On-time
S212454,O512454,2024-08-23,2024-08-25 14:52:48.000000000,2024-08-28 02:21:07.006436274,WH-LON,London,Europe,DHL,Electronics,2.62,2.48,5.1,12.75,On-time
S212695,O512695,2024-08-23,2024-08-24 01:55:12.000000000,2024-08-26 20:08:17.955826503,WH-LAX,Los Angeles,North America,UPS,Apparel,1.08,2.76,3.84,13.15,On-time
S223816,O523816,2024-08-23,2024-08-25 02:38:24.000000000,2024-08-28 14:03:48.733017269,WH-SIN,Singapore,APAC,DHL,Home,2.11,3.48,5.59,17.48,On-time
S227208,O527208,2024-08-23,2024-08-25 15:36:00.000000000,2024-08-28 11:33:12.151009316,WH-AMS,Amsterdam,Europe,UPS,Apparel,2.65,2.83,5.48,10.01,On-time
S212662,O512662,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-27 09:26:19.496955428,WH-AMS,Amsterdam,Europe,FedEx,Home,2.0,2.39,4.39,14.24,On-time
S209325,O509325,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-28 17:14:29.573002665,WH-SIN,Singapore,APAC,DHL,Apparel,2.0,3.72,5.72,18.27,On-time
S204744,O504744,2024-08-23,2024-08-26 00:00:00.000000000,2024-08-29 20:56:41.516011769,WH-SAO,Sao Paulo,LATAM,FedEx,Home,3.0,3.87,6.87,16.36,On-time
S215032,O515032,2024-08-23,2024-08-25 03:50:24.000000000,2024-08-26 03:50:24.000000000,WH-LON,London,Europe,DHL,Electronics,2.16,1.0,3.16,11.53,On-time
S210271,O510271,2024-08-23,2024-08-24 00:43:12.000000000,2024-08-26 02:13:53.158264216,WH-LAX,Los Angeles,North America,FedEx,Beauty,1.03,2.06,3.09,13.72,On-time
S229493,O529493,2024-08-23,2024-08-25 00:00:00.000000000,2024-08-28 22:39:46.623098266,WH-SIN,Singapore,APAC,USPS,Sports,2.0,3.94,5.94,17.11,On-time
S201406,O501406,2024-08-24,2024-08-26 23:31:12.000000000,2024-08-30 07:50:53.948949636,WH-SIN,Singapore,APAC,FedEx,Home,2.98,3.35,6.33,18.9,On-time
S201930,O501930,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-27 04:52:17.573322671,WH-LAX,Los Angeles,North America,DHL,Sports,1.0,2.2,3.2,11.18,On-time
S202197,O502197,2024-08-24,2024-08-26 06:43:12.000000000,2024-08-29 00:18:49.630745459,WH-LON,London,Europe,UPS,Apparel,2.28,2.73,5.01,11.01,On-time
S210774,O510774,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-30 01:54:45.660768166,WH-SIN,Singapore,APAC,DHL,Electronics,2.0,4.08,6.08,15.96,On-time
S211466,O511466,2024-08-24,2024-08-25 01:40:48.000000000,2024-08-28 08:51:48.866828385,WH-LAX,Los Angeles,North America,Local,Sports,1.07,3.3,4.37,8.1,On-time
S210353,O510353,2024-08-24,2024-08-26 05:53:00.778995075,2024-08-27 18:00:34.404988117,WH-LAX,Los Angeles,North America,UPS,Sports,2.25,1.51,3.75,11.24,On-time
S220525,O520525,2024-08-24,2024-08-26 00:28:48.000000000,2024-08-29 15:59:19.991790988,WH-LON,London,Europe,DHL,Electronics,2.02,3.65,5.67,16.39,On-time
S219653,O519653,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-26 23:54:42.146228816,WH-NYC,New York,North America,UPS,Sports,1.0,2.0,3.0,9.46,On-time
S203382,O503382,2024-08-24,2024-08-27 07:55:12.000000000,2024-08-30 13:58:51.350117283,WH-SAO,Sao Paulo,LATAM,DHL,Electronics,3.33,3.25,6.58,17.37,On-time
S219640,O519640,2024-08-24,2024-08-26 12:14:24.000000000,2024-08-27 23:37:16.868258685,WH-AMS,Amsterdam,Europe,DHL,Electronics,2.51,1.47,3.98,10.44,On-time
S201758,O501758,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-29 01:18:14.882357813,WH-SIN,Singapore,APAC,DHL,Apparel,2.0,3.05,5.05,18.09,On-time
S220614,O520614,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-29 09:22:08.055040293,WH-AMS,Amsterdam,Europe,Local,Sports,2.0,3.39,5.39,8.31,On-time
S207845,O507845,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-28 03:48:37.897822284,WH-LON,London,Europe,USPS,Electronics,2.0,2.16,4.16,14.3,On-time
S201458,O501458,2024-08-24,2024-08-25 01:55:12.000000000,2024-08-27 07:36:30.616425509,WH-NYC,New York,North America,DHL,Home,1.08,2.24,3.32,11.11,On-time
S224293,O524293,2024-08-24,2024-08-26 09:50:24.000000000,2024-08-28 16:44:34.219205108,WH-AMS,Amsterdam,Europe,DHL,Beauty,2.41,2.29,4.7,12.48,On-time
S219580,O519580,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-26 18:51:59.840147419,WH-LAX,Los Angeles,North America,UPS,Apparel,1.0,1.79,2.79,12.73,On-time
S222306,O522306,2024-08-24,2024-08-26 09:50:24.000000000,2024-08-29 12:54:03.745328492,WH-AMS,Amsterdam,Europe,DHL,Electronics,2.41,3.13,5.54,8.9,On-time
S220662,O520662,2024-08-24,2024-08-25 14:52:48.000000000,2024-08-27 06:04:19.799617019,WH-NYC,New York,North America,DHL,Beauty,1.62,1.63,3.25,11.92,On-time
S211345,O511345,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-28 19:56:21.910722328,WH-LON,London,Europe,UPS,Home,2.0,2.83,4.83,11.86,On-time
S226987,O526987,2024-08-24,2024-08-26 19:18:45.977272931,2024-08-30 02:11:52.230517137,WH-NYC,New York,North America,USPS,Beauty,2.8,3.29,6.09,9.39,On-time
S222356,O522356,2024-08-24,2024-08-25 04:48:00.000000000,2024-08-27 15:58:24.030759570,WH-NYC,New York,North America,DHL,Beauty,1.2,2.47,3.67,16.85,On-time
S206288,O506288,2024-08-24,2024-08-26 17:16:48.000000000,2024-08-28 21:12:45.942248154,WH-LON,London,Europe,DHL,Beauty,2.72,2.16,4.88,11.72,On-time
S210812,O510812,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-28 23:02:35.309917559,WH-NYC,New York,North America,UPS,Sports,1.0,3.96,4.96,14.85,On-time
S201833,O501833,2024-08-24,2024-08-27 02:16:08.261117757,2024-08-28 22:52:04.032668896,WH-NYC,New York,North America,DHL,Home,3.09,1.86,4.95,12.49,On-time
S212075,O512075,2024-08-24,2024-08-25 06:28:48.000000000,2024-08-26 12:32:46.927025116,WH-LAX,Los Angeles,North America,DHL,Home,1.27,1.25,2.52,14.1,On-time
S218607,O518607,2024-08-24,2024-08-26 03:36:00.000000000,2024-08-29 18:04:35.104246000,WH-SIN,Singapore,APAC,DHL,Electronics,2.15,3.6,5.75,19.46,On-time
S212874,O512874,2024-08-24,2024-08-28 05:11:36.890428525,2024-08-31 09:24:24.695114028,WH-AMS,Amsterdam,Europe,USPS,Beauty,4.22,3.18,7.39,13.44,Late
S221847,O521847,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-27 12:06:44.578145321,WH-LAX,Los Angeles,North America,DHL,Beauty,1.0,2.5,3.5,10.48,On-time
S208424,O508424,2024-08-24,2024-08-29 13:58:24.399165328,2024-09-01 13:05:02.546996469,WH-SAO,Sao Paulo,LATAM,FedEx,Apparel,5.58,2.96,8.55,17.28,Late
S205076,O505076,2024-08-24,2024-08-25 08:09:36.000000000,2024-08-27 12:35:15.216773619,WH-NYC,New York,North America,FedEx,Beauty,1.34,2.18,3.52,11.45,On-time
S204599,O504599,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-27 22:22:51.098115164,WH-LAX,Los Angeles,North America,UPS,Beauty,1.0,2.93,3.93,11.36,On-time
S207420,O507420,2024-08-24,2024-08-26 16:48:00.000000000,2024-08-31 22:46:29.164626822,WH-SIN,Singapore,APAC,USPS,Home,2.7,5.25,7.95,17.73,Late
S216339,O516339,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-26 11:16:40.768807788,WH-NYC,New York,North America,UPS,Sports,1.0,1.47,2.47,11.35,On-time
S201321,O501321,2024-08-24,2024-08-25 14:09:36.000000000,2024-08-29 11:41:20.010213479,WH-NYC,New York,North America,Local,Apparel,1.59,3.9,5.49,5.77,On-time
S229582,O529582,2024-08-24,2024-08-26 14:52:48.000000000,2024-08-29 03:07:20.396432403,WH-AMS,Amsterdam,Europe,DHL,Home,2.62,2.51,5.13,12.3,On-time
S226278,O526278,2024-08-24,2024-08-26 03:50:24.000000000,,WH-AMS,Amsterdam,Europe,USPS,Apparel,2.16,2.84,5.0,10.82,Failed
S212981,O512981,2024-08-24,2024-08-27 00:00:00.000000000,2024-08-30 07:09:49.808814315,WH-SAO,Sao Paulo,LATAM,DHL,Home,3.0,3.3,6.3,15.74,On-time
S218812,O518812,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-27 21:20:24.595669104,WH-LON,London,Europe,DHL,Electronics,2.0,1.89,3.89,13.89,On-time
S223814,O523814,2024-08-24,2024-08-26 18:43:12.000000000,2024-08-30 17:33:54.308216413,WH-SIN,Singapore,APAC,UPS,Sports,2.78,3.95,6.73,17.28,On-time
S204858,O504858,2024-08-24,2024-08-26 11:16:48.000000000,,WH-SIN,Singapore,APAC,USPS,Beauty,2.47,5.26,7.73,16.26,Failed
S200956,O500956,2024-08-24,2024-08-25 08:24:00.000000000,2024-08-28 04:02:38.230896045,WH-LAX,Los Angeles,North America,USPS,Home,1.35,2.82,4.17,12.25,On-time
S215558,O515558,2024-08-24,2024-08-27 00:43:12.000000000,2024-08-31 10:09:16.581511333,WH-SAO,Sao Paulo,LATAM,DHL,Electronics,3.03,4.39,7.42,18.79,Late
S205969,O505969,2024-08-24,2024-08-27 00:00:00.000000000,,WH-SAO,Sao Paulo,LATAM,Local,Home,3.0,4.23,7.23,14.41,Failed
S218259,O518259,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-28 16:28:55.385425528,WH-AMS,Amsterdam,Europe,USPS,Sports,2.0,2.69,4.69,11.79,On-time
S205963,O505963,2024-08-24,2024-08-25 05:31:12.000000000,2024-08-27 10:38:47.974634721,WH-LAX,Los Angeles,North America,DHL,Electronics,1.23,2.21,3.44,15.1,On-time
S222984,O522984,2024-08-24,2024-08-25 04:48:00.000000000,2024-08-28 08:48:17.392457707,WH-NYC,New York,North America,USPS,Electronics,1.2,3.17,4.37,11.33,On-time
S208300,O508300,2024-08-24,2024-08-26 08:38:24.000000000,2024-08-30 17:33:36.029723581,WH-LON,London,Europe,USPS,Apparel,2.36,4.37,6.73,10.63,On-time
S225832,O525832,2024-08-24,2024-08-27 00:00:00.000000000,2024-08-31 10:21:16.152756937,WH-SAO,Sao Paulo,LATAM,USPS,Sports,3.0,4.43,7.43,20.47,Late
S216801,O516801,2024-08-24,2024-08-25 00:43:12.000000000,2024-08-28 07:56:29.545208874,WH-LAX,Los Angeles,North America,Local,Home,1.03,3.3,4.33,6.58,On-time
S206093,O506093,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-29 23:19:41.317844975,WH-SIN,Singapore,APAC,UPS,Home,2.0,3.97,5.97,18.18,On-time
S225582,O525582,2024-08-24,2024-08-26 07:55:12.000000000,2024-08-31 15:16:53.622701307,WH-SIN,Singapore,APAC,Local,Apparel,2.33,5.31,7.64,13.46,Late
S203677,O503677,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-29 22:48:18.614662401,WH-AMS,Amsterdam,Europe,Local,Beauty,2.0,3.95,5.95,8.87,On-time
S226081,O526081,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-28 14:09:27.187691114,WH-LON,London,Europe,DHL,Beauty,2.0,2.59,4.59,10.83,On-time
S217844,O517844,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-26 22:53:58.724570106,WH-NYC,New York,North America,DHL,Apparel,1.0,1.95,2.95,13.68,On-time
S213922,O513922,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-27 20:46:59.881989158,WH-LAX,Los Angeles,North America,UPS,Apparel,1.0,2.87,3.87,13.41,On-time
S228966,O528966,2024-08-24,2024-08-25 12:43:12.000000000,2024-08-29 01:04:45.716009399,WH-LAX,Los Angeles,North America,UPS,Home,1.53,3.51,5.04,12.94,On-time
S200217,O500217,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-29 22:18:35.440278540,WH-AMS,Amsterdam,Europe,USPS,Home,2.0,3.93,5.93,12.0,On-time
S217762,O517762,2024-08-24,2024-08-26 02:38:24.000000000,2024-08-27 23:59:48.139676744,WH-AMS,Amsterdam,Europe,DHL,Sports,2.11,1.89,4.0,12.18,On-time
S203991,O503991,2024-08-24,2024-08-27 08:15:21.270807532,2024-08-30 02:39:12.577726787,WH-NYC,New York,North America,DHL,Apparel,3.34,2.77,6.11,10.46,On-time
S202451,O502451,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-27 16:51:07.837462978,WH-AMS,Amsterdam,Europe,USPS,Apparel,2.0,1.7,3.7,12.78,On-time
S227598,O527598,2024-08-24,2024-08-26 05:02:24.000000000,2024-08-27 19:39:55.978591855,WH-LON,London,Europe,FedEx,Home,2.21,1.61,3.82,13.47,On-time
S206132,O506132,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-28 05:37:11.888454380,WH-AMS,Amsterdam,Europe,FedEx,Sports,2.0,2.23,4.23,13.24,On-time
S218386,O518386,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-27 12:08:12.214912911,WH-AMS,Amsterdam,Europe,DHL,Home,2.0,1.51,3.51,8.13,On-time
S205526,O505526,2024-08-24,2024-08-26 05:16:48.000000000,,WH-SIN,Singapore,APAC,FedEx,Sports,2.22,3.78,6.0,17.97,Failed
S209879,O509879,2024-08-24,2024-08-25 07:12:00.000000000,2024-08-27 14:06:17.344031065,WH-NYC,New York,North America,USPS,Beauty,1.3,2.29,3.59,9.09,On-time
S206165,O506165,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-26 16:41:43.811535935,WH-NYC,New York,North America,FedEx,Apparel,1.0,1.7,2.7,10.63,On-time
S229333,O529333,2024-08-24,2024-08-26 07:55:12.000000000,2024-08-28 20:22:35.119488097,WH-AMS,Amsterdam,Europe,UPS,Apparel,2.33,2.52,4.85,11.33,On-time
S218152,O518152,2024-08-24,2024-08-26 02:24:00.000000000,2024-08-28 11:34:49.453950812,WH-AMS,Amsterdam,Europe,UPS,Beauty,2.1,2.38,4.48,13.67,On-time
S227257,O527257,2024-08-24,2024-08-27 14:38:24.000000000,2024-08-30 21:17:41.861423423,WH-SAO,Sao Paulo,LATAM,DHL,Beauty,3.61,3.28,6.89,18.84,On-time
S217582,O517582,2024-08-24,2024-08-26 00:00:00.000000000,2024-08-28 19:51:35.048150009,WH-AMS,Amsterdam,Europe,USPS,Beauty,2.0,2.83,4.83,10.46,On-time
S213679,O513679,2024-08-24,2024-08-25 16:48:00.000000000,2024-08-27 12:26:40.553404033,WH-LAX,Los Angeles,North America,FedEx,Home,1.7,1.82,3.52,11.26,On-time
S201123,O501123,2024-08-24,2024-08-26 10:04:48.000000000,2024-08-29 23:10:03.622772020,WH-LON,London,Europe,USPS,Beauty,2.42,3.55,5.97,13.09,On-time
S204669,O504669,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-27 17:19:22.766467679,WH-NYC,New York,North America,DHL,Sports,1.0,2.72,3.72,13.43,On-time
S210277,O510277,2024-08-24,2024-08-25 00:00:00.000000000,2024-08-28 11:41:46.322353150,WH-LAX,Los Angeles,North America,USPS,Sports,1.0,3.49,4.49,12.77,On-time
S205849,O505849,2024-08-24,2024-08-27 08:39:31.098284737,2024-08-30 02:23:06.723958239,WH-LAX,Los Angeles,North America,Local,Apparel,3.36,2.74,6.1,8.32,On-time
S219356,O519356,2024-08-24,2024-08-27 08:27:41.424897853,2024-08-28 23:31:07.998308442,WH-NYC,New York,North America,DHL,Apparel,3.35,1.63,4.98,12.35,On-time
S225196,O525196,2024-08-24,2024-08-25 01:55:12.000000000,2024-08-28 11:42:54.860870427,WH-LAX,Los Angeles,North America,UPS,Beauty,1.08,3.41,4.49,12.41,On-time
